x,y,z
30.862,335.135,-40.353
31.154,335.002,-40.222
41.104,292.132,109.304
42.901,323.22,-34.895
42.87,323.634,-35.097
42.676,323.123,-34.456
38.835,314.863,-55.134
26.587,315.866,82.055
37.666,317.997,-61.154
37.663,318.101,-61.367
38.701,307.89,-22.401
53.681,304.211,131.015
52.734,302.29,129.604
48.843,326.301,-83.848
37.173,313.413,81.604
37.315,313.243,81.467
27.628,315.446,-44.849
30.965,297.028,101.618
49.348,323.408,-29.806
37.141,283.376,83.431
37.422,283.504,83.524
37.748,284.205,85.119
37.66,283.659,83.487
37.614,283.668,83.679
37.616,283.709,83.871
37.737,283.82,83.773
35.899,310.796,-41.209
56.868,316.358,125.921
55.988,316.83,125.614
56.548,316.717,126.019
55.932,316.638,126.076
38.949,342.861,-41.919
39.132,342.92,-41.901
48.623,330.143,-100.986
40.863,319.812,-36.11
34.201,289.093,72.621
34.213,288.907,72.598
34.402,289.041,72.553
34.599,289.057,72.582
34.633,289.519,72.505
34.411,287.823,72.458
34.403,288.455,72.568
34.001,288.208,72.701
30.915,312.951,-50.618
51.744,312.876,128.965
37.929,315.077,91.325
34.624,283.313,69.345
34.268,284.0,69.084
34.133,283.925,69.103
35.107,310.131,54.291
38.212,319.903,-67.403
38.389,319.747,-67.255
25.949,282.413,52.02
39.471,321.719,-80.641
41.824,308.212,-41.716
40.563,308.37,-42.396
42.454,307.683,-41.534
40.196,296.59,111.768
49.494,298.482,123.016
50.842,298.844,125.211
50.876,298.904,125.278
46.188,297.05,119.35
40.867,291.266,104.447
39.685,289.165,99.144
23.566,319.851,-20.309
23.235,319.474,-20.393
24.851,319.799,-22.376
38.394,320.112,-68.719
38.988,320.388,-71.067
38.907,320.446,-71.319
38.581,320.097,-69.127
44.177,316.407,100.155
44.284,316.358,100.213
44.384,316.461,100.454
41.342,315.965,96.937
44.186,316.638,100.507
41.957,316.047,97.644
31.413,308.976,18.407
45.446,293.042,55.271
36.334,296.39,109.105
36.302,296.535,108.933
41.674,296.534,113.743
40.804,296.564,112.541
37.459,296.696,109.872
39.109,296.463,111.192
39.007,296.526,111.034
39.549,296.473,111.533
37.301,281.71,76.54
37.378,281.75,76.647
37.701,282.664,80.625
37.562,281.79,77.368
37.745,281.977,77.95
37.822,282.099,78.17
37.03,281.594,76.308
36.821,281.615,75.296
37.197,281.653,76.44
37.218,281.685,76.261
37.821,285.227,89.482
38.427,285.996,91.42
38.588,286.219,93.074
29.308,301.442,56.642
29.535,301.11,56.837
29.597,299.409,-4.401
47.196,319.713,121.677
46.215,320.041,120.773
48.315,319.203,122.663
42.585,321.443,118.547
15.646,326.417,102.642
17.506,327.128,104.849
15.014,325.659,101.071
35.968,320.813,-46.678
34.655,322.098,-43.679
34.464,321.399,-41.164
34.593,322.474,-44.454
34.468,321.227,-40.903
34.153,322.189,-42.419
34.837,321.176,-42.61
34.488,321.325,-40.959
34.392,321.523,-41.347
34.565,322.61,-44.777
34.604,321.199,-41.44
36.225,320.592,-45.598
36.095,320.632,-45.428
52.845,311.496,108.558
52.752,311.65,108.9
50.033,311.653,106.696
52.514,312.187,111.098
50.788,311.246,107.57
50.659,312.112,108.536
49.33,311.617,106.802
50.476,312.125,108.14
52.719,311.683,109.096
52.809,311.694,109.303
50.806,311.276,107.808
50.224,311.651,106.821
50.716,312.435,110.924
47.539,313.058,109.438
49.519,311.814,107.742
49.643,311.644,106.659
51.168,308.778,100.38
50.881,308.559,99.357
15.456,330.532,85.054
29.103,312.671,64.514
27.022,315.139,70.437
23.184,321.384,76.702
15.896,330.17,84.619
23.241,320.709,76.428
28.859,313.276,65.804
28.686,313.232,66.131
29.754,294.487,90.058
25.692,298.16,89.652
24.631,298.524,89.054
21.62,300.178,86.547
30.981,293.315,88.888
32.084,292.278,87.692
26.663,297.846,90.349
23.297,301.208,92.362
26.624,299.497,97.199
29.628,297.46,96.072
29.005,298.021,100.094
28.89,298.103,99.976
20.634,301.231,88.114
31.612,296.464,100.106
33.803,324.384,113.757
39.098,321.794,118.025
43.63,319.376,121.05
43.938,319.29,121.337
33.618,324.43,113.706
38.087,322.451,117.226
38.825,321.978,117.85
32.42,324.855,112.393
27.573,325.744,110.31
27.918,325.664,110.495
22.865,327.46,108.478
26.265,326.619,109.67
26.399,326.307,109.831
60.459,309.831,120.606
63.335,310.782,128.389
62.764,312.919,127.695
68.777,306.063,130.721
66.113,304.807,129.935
63.664,308.556,125.433
64.765,307.905,128.648
63.108,312.179,127.888
61.433,310.748,123.061
65.753,306.0,129.567
65.578,308.376,129.607
58.986,294.345,114.309
58.901,294.631,114.078
58.962,294.513,114.277
53.803,296.931,103.272
55.387,296.617,105.758
57.073,290.844,108.683
57.156,290.801,108.893
57.984,290.321,110.707
58.007,290.144,110.954
56.909,290.81,108.46
56.942,290.98,108.22
57.794,290.418,110.312
55.144,291.758,104.3
55.562,291.614,105.197
57.184,290.695,109.047
58.494,289.684,112.539
58.968,289.434,113.854
56.838,290.939,108.003
45.016,299.12,92.303
44.25,298.679,95.7
45.906,294.068,86.224
46.527,293.509,87.999
41.357,296.482,75.631
40.422,297.345,85.772
44.447,299.067,91.645
43.73,293.792,80.666
44.316,294.318,83.387
47.56,299.163,95.338
43.539,298.723,90.471
47.924,292.944,91.57
44.42,294.069,80.733
45.844,294.04,87.218
46.124,294.156,86.259
46.236,293.7,87.317
42.631,295.624,78.622
43.538,294.449,82.413
43.565,294.327,78.006
41.606,297.917,87.076
44.229,297.433,88.611
43.545,294.778,77.278
48.131,298.653,95.234
46.108,294.099,86.372
43.827,293.702,79.416
47.851,299.509,99.425
40.848,297.64,86.165
52.691,298.791,103.012
44.507,294.166,82.958
47.806,298.81,95.035
45.886,299.175,95.39
41.233,297.817,85.873
51.872,322.374,-48.564
47.192,324.15,-47.982
39.713,320.67,-40.889
39.674,320.521,-40.846
39.682,320.586,-40.693
39.675,320.434,-40.679
39.683,320.506,-40.51
39.963,320.192,-40.872
40.774,320.264,-39.786
40.638,320.317,-39.723
40.728,320.803,-39.773
42.238,319.803,-47.235
39.468,321.35,-39.624
39.944,320.397,-40.87
39.74,320.689,-40.536
40.722,320.952,-39.807
47.471,324.211,-48.005
45.774,322.594,-47.129
41.072,321.54,-39.769
44.509,321.873,-46.916
44.323,321.987,-47.767
41.298,321.126,-39.861
39.859,320.774,-41.157
42.721,320.427,-47.316
39.68,321.207,-41.85
41.231,319.989,-46.674
41.266,319.94,-46.738
41.787,322.246,-45.387
50.809,323.899,-48.475
42.471,320.373,-47.374
40.687,320.436,-45.824
42.67,320.326,-47.203
42.602,320.774,-47.382
42.256,323.26,-45.256
42.338,321.499,-46.892
49.712,322.177,-67.135
49.968,321.981,-65.971
49.292,321.276,-63.807
47.147,318.875,-56.727
47.4,318.863,-56.712
51.973,317.633,-48.937
51.6,317.446,-49.191
36.76,312.257,-50.208
36.855,312.416,-50.303
35.758,311.422,-54.167
38.724,314.718,-52.749
52.796,318.56,-48.508
46.635,321.074,-62.024
47.516,319.531,-58.756
49.311,323.487,-73.389
49.498,323.25,-71.958
49.412,322.739,-70.2
49.565,322.081,-66.995
49.91,322.34,-67.184
50.175,322.051,-65.107
47.601,319.222,-57.98
51.842,317.631,-49.143
51.356,317.18,-49.145
46.993,312.759,-49.195
47.555,314.13,-49.46
52.561,318.188,-48.791
52.658,318.359,-48.761
41.627,319.952,-55.68
37.278,314.037,-49.755
37.054,313.098,-49.86
36.713,312.244,-50.416
34.81,311.78,-50.957
34.326,311.878,-50.915
34.432,311.918,-51.102
34.904,311.718,-50.855
35.006,311.659,-50.741
31.7,314.662,-51.072
31.739,316.649,-50.53
46.692,320.865,-61.461
40.067,316.006,-51.652
38.458,315.065,-49.608
31.91,317.282,-50.173
35.758,311.629,-50.249
37.428,313.421,-49.512
52.496,318.002,-48.628
47.809,317.895,-54.657
47.948,318.013,-54.939
44.918,319.747,-56.104
34.726,311.722,-50.773
47.658,318.174,-55.415
47.617,319.683,-58.98
49.082,323.49,-74.671
43.114,315.084,-49.795
43.123,315.219,-49.936
49.369,323.101,-71.86
38.015,314.746,-49.934
47.764,316.551,-50.243
41.672,317.647,-52.637
40.65,315.902,-50.731
44.446,314.52,-49.576
48.775,323.403,-75.552
48.01,323.018,-76.321
45.964,317.159,-51.862
45.286,318.081,-53.702
37.869,314.638,-50.047
46.357,315.842,-50.004
41.635,319.625,-55.001
41.434,317.163,-52.421
43.609,315.159,-49.969
45.944,317.228,-52.006
44.226,318.415,-53.767
44.367,318.255,-53.688
44.176,318.251,-53.64
40.525,317.629,-53.901
46.116,316.978,-51.283
45.849,317.353,-52.37
42.566,317.98,-52.982
43.828,318.232,-53.515
45.304,317.907,-53.505
45.149,317.951,-53.582
45.913,317.302,-52.18
46.018,317.131,-51.729
43.338,318.282,-53.383
44.852,318.095,-53.657
44.24,314.891,-49.817
47.491,313.459,-49.403
41.771,315.644,-50.297
35.082,311.526,-50.495
45.682,317.586,-52.965
40.963,293.843,53.569
46.224,297.868,105.131
30.065,287.727,48.866
29.197,310.641,56.961
40.072,320.512,-110.92
35.243,310.867,75.903
39.267,342.972,-41.778
35.39,281.9,70.908
34.995,282.177,69.923
35.545,281.797,71.227
35.507,282.04,70.854
54.153,298.584,104.947
38.645,313.383,91.536
68.414,309.397,133.355
23.761,328.444,107.186
47.899,326.539,-47.971
48.18,326.851,-48.359
52.32,329.829,-101.179
51.856,327.601,-94.456
58.626,324.773,-102.135
57.772,324.267,-96.953
58.774,324.726,-104.511
40.312,321.368,-105.047
39.933,321.667,-105.806
47.512,313.866,-49.599
47.508,313.722,-49.66
45.222,311.898,-49.687
47.501,313.584,-49.77
47.869,320.417,-80.548
47.742,320.402,-79.638
47.519,320.038,-78.944
47.966,320.396,-81.108
47.54,320.106,-79.162
47.535,320.223,-78.992
47.83,320.083,-80.247
48.043,320.503,-82.527
48.69,320.748,-86.098
49.302,321.015,-88.406
49.378,321.521,-89.734
47.994,320.407,-82.185
49.383,321.886,-90.553
49.371,321.974,-90.382
49.388,322.128,-90.566
49.448,321.707,-90.549
50.258,324.039,-100.054
50.218,324.185,-103.025
50.718,323.778,-105.682
46.965,319.799,-74.801
48.647,320.491,-85.289
47.796,320.19,-80.043
47.487,319.648,-77.16
47.514,320.259,-78.433
47.571,320.312,-78.651
47.071,319.674,-75.819
46.356,319.186,-71.736
45.407,318.64,-68.54
38.357,310.782,-55.564
38.984,312.935,-52.619
41.526,315.579,-50.741
40.807,315.588,-51.252
38.929,312.444,-52.479
47.44,313.49,-49.57
46.224,312.41,-49.502
44.26,314.909,-49.909
45.25,318.192,-56.978
45.758,319.074,-69.314
46.993,319.824,-75.022
46.902,319.642,-74.942
46.923,319.629,-75.146
46.496,319.23,-72.363
49.386,321.372,-89.349
47.855,319.992,-80.089
47.483,320.122,-78.572
47.513,320.177,-78.792
45.694,318.895,-70.038
48.444,320.548,-84.906
48.503,320.592,-85.11
48.43,321.013,-84.846
49.068,321.149,-87.827
49.154,321.292,-88.281
49.72,323.224,-95.002
49.405,322.057,-91.223
50.63,323.842,-104.313
46.847,319.675,-74.406
47.389,320.094,-76.089
50.22,323.855,-98.452
50.232,323.981,-99.401
48.513,320.665,-85.29
47.987,320.309,-81.742
40.164,315.109,-51.871
39.75,314.249,-52.11
45.774,318.417,-57.789
46.619,319.395,-73.848
46.289,319.042,-71.654
48.0,320.423,-81.416
50.695,323.969,-104.887
50.275,324.19,-103.276
50.359,324.367,-103.422
50.315,323.827,-100.012
48.446,320.764,-85.139
45.759,318.903,-70.279
45.925,316.832,-51.888
46.999,312.947,-49.525
47.974,320.255,-81.499
50.28,323.878,-100.154
45.902,316.91,-53.366
45.101,312.918,-49.3
46.755,319.575,-74.208
46.151,319.232,-71.16
45.211,317.681,-53.558
45.103,317.807,-53.61
45.715,312.439,-49.332
45.836,312.354,-49.441
40.742,315.711,-51.368
48.931,320.965,-87.126
48.676,320.646,-85.879
47.764,320.113,-79.881
47.959,320.184,-81.153
46.628,315.066,-49.882
46.08,312.414,-49.39
38.5,311.57,-55.432
48.102,320.482,-83.214
45.438,312.572,-49.295
40.976,316.254,-52.418
46.77,319.476,-74.364
45.686,317.149,-52.778
40.826,315.791,-51.211
48.058,320.479,-82.952
45.55,318.834,-67.244
44.89,317.844,-53.796
44.402,317.959,-53.689
38.688,312.679,-54.405
45.557,317.295,-53.074
40.872,316.186,-52.257
40.947,316.376,-52.27
44.976,317.842,-53.692
44.655,317.873,-53.843
44.611,317.945,-53.695
43.693,317.846,-53.541
42.57,317.396,-53.115
57.486,324.174,-94.533
41.856,310.57,-50.589
21.976,325.964,96.141
25.91,327.496,108.24
25.103,326.91,106.054
48.49,314.947,-68.453
67.067,299.266,133.447
67.082,299.389,133.667
46.07,310.467,-52.977
16.295,335.323,93.12
47.305,311.906,-59.901
35.911,313.196,94.894
54.519,319.773,-73.841
54.737,319.613,-74.571
53.47,318.018,-71.209
35.99,307.928,74.276
36.073,307.983,74.258
35.991,307.98,74.128
35.998,308.226,73.995
35.988,308.059,73.99
37.006,307.605,69.872
36.039,308.472,74.277
37.51,307.415,68.325
37.087,307.5,69.422
38.328,308.315,74.826
37.606,308.002,74.988
37.97,312.611,91.293
44.899,314.471,103.287
36.197,310.964,82.219
34.45,312.024,82.008
38.103,312.648,91.929
38.47,312.893,92.005
42.76,313.786,100.566
38.432,312.717,92.937
36.127,313.177,90.98
36.476,309.173,77.044
40.932,313.535,98.053
35.773,311.475,85.16
34.752,312.237,86.116
35.016,313.497,89.026
43.374,313.947,101.223
35.364,312.178,87.252
39.399,313.083,94.436
43.837,314.97,103.633
44.627,314.571,103.572
39.934,313.318,96.555
35.457,313.499,90.186
34.434,312.05,81.858
39.572,313.254,96.414
42.588,313.723,100.147
36.048,314.206,92.469
35.496,313.527,90.323
40.021,313.531,97.876
35.057,310.797,80.145
35.953,312.073,87.749
35.216,310.578,79.771
35.244,310.916,81.103
35.987,330.688,-107.068
52.362,317.62,-170.59
51.987,309.959,-170.772
52.755,316.087,-170.589
46.392,312.442,-49.171
46.303,312.461,-49.319
46.491,312.505,-49.243
47.082,312.975,-49.353
47.544,313.803,-49.462
46.611,315.046,-49.71
46.355,315.423,-49.85
46.99,314.699,-49.654
47.343,314.338,-49.608
47.451,314.222,-49.533
47.109,314.694,-49.568
47.503,314.025,-49.54
47.125,314.563,-49.651
46.031,316.67,-51.404
45.918,316.976,-51.767
45.735,317.117,-52.561
45.605,317.311,-52.864
45.664,317.453,-52.809
46.191,316.428,-50.6
45.693,317.307,-52.656
46.165,316.715,-50.87
46.113,316.413,-50.841
45.883,317.05,-51.929
45.977,316.857,-51.506
46.112,317.121,-51.576
45.972,317.005,-51.612
45.753,317.256,-52.444
46.1,316.79,-51.047
46.081,316.602,-50.996
45.525,317.485,-52.981
46.141,316.283,-50.645
45.808,317.218,-52.251
45.779,317.085,-52.349
46.021,316.857,-51.331
46.036,316.725,-51.192
45.035,313.037,-49.255
45.929,312.434,-49.299
45.996,312.415,-49.171
45.481,312.611,-49.197
45.272,312.741,-49.216
44.902,313.572,-49.355
44.536,314.726,-49.811
44.381,314.834,-49.854
43.798,315.119,-49.95
43.374,315.209,-50.152
43.211,315.236,-50.221
43.303,315.134,-50.299
43.094,315.286,-50.111
42.285,315.513,-50.172
41.906,315.495,-50.669
41.721,315.544,-50.688
41.149,315.73,-50.683
41.222,315.613,-50.859
40.93,315.687,-51.064
41.051,315.71,-50.877
41.099,315.544,-50.997
41.81,315.621,-50.511
44.952,313.509,-49.398
42.777,315.262,-50.477
42.997,315.273,-50.313
44.899,313.718,-49.425
45.792,312.467,-49.215
43.899,315.082,-50.035
44.123,315.004,-49.919
44.879,314.197,-49.59
45.04,313.122,-49.329
43.536,315.172,-50.104
45.611,312.524,-49.253
43.718,315.125,-50.072
40.957,315.811,-50.752
40.835,315.88,-51.066
40.792,315.955,-51.208
40.867,316.535,-52.3
40.993,316.711,-52.371
41.244,316.938,-52.372
41.394,316.999,-52.4
42.121,317.471,-52.746
41.967,317.326,-52.688
41.873,317.536,-52.645
42.423,317.861,-52.885
42.682,317.595,-53.052
42.642,317.794,-52.969
42.167,317.263,-52.853
41.458,316.865,-52.476
41.06,316.575,-52.338
40.783,315.891,-51.353
40.767,316.044,-51.381
40.847,316.251,-52.086
41.164,316.761,-52.358
40.813,316.377,-52.123
40.765,316.267,-51.905
42.783,317.934,-53.042
62.664,323.018,-169.664
26.318,310.13,-40.397
57.135,330.821,-128.158
56.914,330.72,-128.064
57.37,330.868,-128.232
57.348,330.875,-128.133
45.906,294.154,55.438
35.793,339.477,-133.759
35.782,339.424,-133.591
35.961,339.915,-134.505
36.097,340.105,-134.736
35.769,339.494,-133.903
37.783,340.098,-134.057
37.261,340.4,-134.752
35.866,339.364,-133.629
35.807,339.394,-133.784
37.539,340.312,-134.443
46.146,337.764,-138.234
37.821,310.295,77.557
64.443,298.092,131.776
60.0,298.535,131.731
21.415,326.76,85.286
39.537,332.574,-39.638
48.481,329.991,-98.176
39.278,337.778,-129.774
39.683,337.639,-129.347
40.313,337.778,-129.049
41.066,338.413,-130.908
41.123,338.607,-130.804
41.665,338.4,-130.003
39.664,337.757,-129.236
41.52,338.489,-130.214
41.364,338.637,-130.453
41.575,338.513,-129.922
41.468,338.456,-130.398
41.552,338.508,-130.067
41.336,338.295,-129.278
40.552,337.794,-129.005
40.266,337.903,-128.917
40.117,337.836,-128.989
41.438,338.607,-130.308
40.768,337.806,-128.979
41.501,338.701,-129.996
41.45,338.682,-129.652
41.495,338.702,-129.832
40.452,337.921,-128.945
41.531,338.462,-129.622
41.562,338.509,-129.768
41.687,335.554,-128.014
41.589,335.542,-127.957
41.496,335.61,-127.873
41.833,335.495,-127.933
24.68,321.492,77.396
24.655,321.644,77.655
24.722,321.55,77.546
39.955,289.805,102.019
9.911,334.219,89.676
40.213,290.199,101.707
37.919,319.778,-66.351
33.449,291.378,79.001
45.907,291.659,56.872
62.065,292.271,121.726
10.849,329.618,95.768
10.795,329.701,95.699
10.656,329.845,95.373
39.394,308.638,72.255
36.577,285.066,89.382
40.138,320.581,-45.057
54.065,305.275,105.651
28.007,298.421,-1.966
28.281,298.673,-2.615
64.601,303.23,126.43
42.245,294.138,68.517
42.029,294.01,68.643
35.184,312.27,-36.56
49.38,333.507,-119.13
61.386,302.455,119.425
42.029,295.519,74.297
42.002,295.647,74.51
45.416,317.475,-53.148
44.756,317.877,-53.762
43.152,317.96,-53.229
43.929,318.049,-53.533
44.108,318.069,-53.597
43.71,318.036,-53.454
44.194,317.93,-53.697
44.016,318.205,-53.567
43.469,318.098,-53.359
45.413,317.589,-53.109
45.335,317.608,-53.241
44.818,317.94,-53.664
44.291,318.092,-53.643
44.987,317.959,-53.621
45.543,317.649,-53.096
45.208,317.787,-53.484
45.309,317.749,-53.358
40.777,309.076,-54.601
61.939,306.902,122.402
48.732,314.552,-55.782
38.104,310.664,-53.681
48.313,313.691,-54.404
74.4,260.943,124.087
74.509,260.884,124.02
73.351,258.519,124.528
73.478,260.391,124.01
72.926,259.24,124.526
71.456,261.686,125.019
77.885,264.302,105.884
77.889,269.573,123.305
78.787,265.634,107.826
80.601,266.115,109.034
80.57,265.947,108.987
80.126,266.738,108.547
80.674,265.804,108.92
81.167,265.929,109.434
80.999,265.898,109.328
81.4,265.932,109.521
81.598,265.842,109.526
81.241,266.343,109.28
81.299,266.104,109.464
70.559,265.067,128.259
70.963,265.421,128.33
70.66,264.005,128.257
70.335,262.765,117.993
70.854,262.953,117.568
70.432,262.686,117.84
71.296,263.142,117.376
65.015,263.739,119.526
83.957,258.621,111.849
83.772,258.554,112.012
99.177,262.387,116.605
97.641,260.844,118.656
99.156,263.157,118.281
97.229,261.235,119.425
97.832,262.333,119.362
96.834,261.255,116.162
96.469,261.375,116.045
98.839,264.123,118.183
98.986,264.292,118.044
96.126,261.551,115.981
97.333,262.918,119.446
98.755,264.562,118.25
96.262,262.975,119.7
97.516,264.426,119.347
96.594,264.036,119.718
97.641,265.984,114.91
96.374,264.808,119.958
98.436,267.142,116.585
97.753,266.931,118.977
97.938,267.267,118.603
97.805,267.28,118.766
96.373,265.617,119.949
